EXMPC,,,,,,
WAC,,,,,,
G01,,,,,,
440,,,,,,
25,,,,,,
nm,,,,,,
Angular Dependence,,,,,,
Wavelengths,0,8,16,24,32,40
958.65,-0.02805,-0.0245,-0.02945,-0.02218,-0.0125,-0.00421
958.95,-0.0278,-0.02478,-0.02914,-0.02223,-0.01184,-0.00453
959.24,-0.02736,-0.02433,-0.02949,-0.02275,-0.01338,-0.00451
959.54,-0.02703,-0.02477,-0.02947,-0.02205,-0.01268,-0.00338
959.83,-0.02733,-0.02475,-0.02904,-0.02175,-0.01282,-0.00322
960.13,-0.02828,-0.02518,-0.0289,-0.02229,-0.0148,-0.00381
960.43,-0.02696,-0.0253,-0.02895,-0.022,-0.01474,-0.00398
960.72,-0.02687,-0.02548,-0.02895,-0.02275,-0.01561,-0.00316
961.02,-0.02647,-0.02497,-0.029,-0.02267,-0.01502,-0.00299
961.31,-0.02701,-0.02703,-0.02963,-0.02368,-0.0155,-0.00361
961.61,-0.02769,-0.02716,-0.02924,-0.02468,-0.01741,-0.00525
961.9,-0.02798,-0.02743,-0.0297,-0.02609,-0.01752,-0.00666
962.2,-0.02756,-0.02725,-0.02931,-0.02598,-0.0161,-0.00606
962.5,-0.02805,-0.02817,-0.02923,-0.02667,-0.01603,-0.00652
962.79,-0.02785,-0.0292,-0.03008,-0.02755,-0.0159,-0.00648
963.09,-0.02873,-0.02951,-0.03038,-0.02811,-0.01729,-0.00688
963.38,-0.02913,-0.0284,-0.0309,-0.02743,-0.01649,-0.00661
963.68,-0.02851,-0.02937,-0.03122,-0.02722,-0.01606,-0.00611
963.97,-0.02886,-0.03054,-0.03159,-0.02653,-0.01756,-0.00601
964.27,-0.02941,-0.03097,-0.03234,-0.02701,-0.01802,-0.00607
964.56,-0.02963,-0.0308,-0.03268,-0.02712,-0.01765,-0.0055
964.86,-0.03021,-0.03146,-0.03308,-0.0278,-0.01841,-0.00685
965.15,-0.03015,-0.03283,-0.03331,-0.02863,-0.01909,-0.00791
965.45,-0.03078,-0.03401,-0.03353,-0.02925,-0.0196,-0.00816
965.74,-0.03046,-0.03356,-0.03389,-0.02883,-0.01934,-0.00794
966.04,-0.03104,-0.03357,-0.03488,-0.02919,-0.01846,-0.00776
966.33,-0.03042,-0.03415,-0.03535,-0.02922,-0.01959,-0.00866
966.63,-0.03197,-0.03643,-0.03641,-0.0305,-0.02093,-0.00991
966.92,-0.03186,-0.035,-0.03523,-0.03009,-0.01984,-0.00934
967.22,-0.03258,-0.03431,-0.03493,-0.02944,-0.02013,-0.0094
967.51,-0.03173,-0.03396,-0.03416,-0.02928,-0.02039,-0.0101
967.81,-0.03232,-0.03462,-0.03418,-0.0297,-0.02043,-0.0093
968.1,-0.03256,-0.0348,-0.03438,-0.03079,-0.02203,-0.01059
968.4,-0.03376,-0.0347,-0.03469,-0.0324,-0.0224,-0.01148
968.69,-0.0341,-0.03384,-0.03437,-0.03316,-0.02264,-0.01292
968.98,-0.0343,-0.03444,-0.03585,-0.03379,-0.02396,-0.01431
969.28,-0.03368,-0.03437,-0.03663,-0.03421,-0.02333,-0.01464
969.57,-0.03359,-0.03471,-0.037,-0.03403,-0.02296,-0.01524
969.87,-0.03429,-0.03482,-0.03721,-0.03538,-0.02414,-0.01748
970.16,-0.03576,-0.03476,-0.03735,-0.03556,-0.02461,-0.01741
970.46,-0.03627,-0.03603,-0.03744,-0.03569,-0.02373,-0.01632
970.75,-0.03643,-0.03602,-0.03898,-0.03558,-0.02541,-0.01535
971.04,-0.03677,-0.03704,-0.03908,-0.03575,-0.02557,-0.01469
971.34,-0.03899,-0.03961,-0.03976,-0.03796,-0.0278,-0.01598
971.63,-0.03971,-0.03906,-0.04087,-0.03875,-0.02988,-0.01556
971.93,-0.04046,-0.04015,-0.04172,-0.04091,-0.03048,-0.01641
972.22,-0.04043,-0.04079,-0.04391,-0.04242,-0.03106,-0.01799
972.51,-0.04038,-0.04,-0.04356,-0.04239,-0.03124,-0.01812
972.81,-0.04,-0.03888,-0.04342,-0.04292,-0.03004,-0.01855
973.1,-0.03971,-0.03779,-0.04332,-0.04212,-0.03004,-0.01964
973.39,-0.03883,-0.03722,-0.04321,-0.04136,-0.02941,-0.01933
973.69,-0.03997,-0.03903,-0.04557,-0.04154,-0.02933,-0.019
973.98,-0.04018,-0.03883,-0.04601,-0.03941,-0.02934,-0.0183
974.27,-0.03941,-0.03798,-0.04353,-0.0373,-0.02732,-0.01655
974.57,-0.04118,-0.03958,-0.04473,-0.03873,-0.02945,-0.01928
974.86,-0.04153,-0.04067,-0.04451,-0.03951,-0.03071,-0.02005
975.15,-0.04289,-0.04124,-0.04519,-0.04032,-0.03241,-0.01983
975.45,-0.04261,-0.04084,-0.046,-0.04078,-0.03245,-0.01975
975.74,-0.0414,-0.03852,-0.04218,-0.03875,-0.03035,-0.01994
976.03,-0.04353,-0.03882,-0.04367,-0.04095,-0.03119,-0.02174
976.33,-0.0458,-0.04048,-0.04403,-0.04289,-0.03221,-0.02339
976.62,-0.04402,-0.0406,-0.04516,-0.04227,-0.03151,-0.0225
976.91,-0.04304,-0.04151,-0.04473,-0.04267,-0.02946,-0.02272
977.21,-0.04193,-0.04203,-0.04462,-0.04263,-0.02711,-0.02352
977.5,-0.04115,-0.04183,-0.04418,-0.04188,-0.02681,-0.02302
977.79,-0.04277,-0.04484,-0.0483,-0.04637,-0.03031,-0.02459
978.08,-0.04066,-0.04474,-0.04683,-0.04448,-0.02908,-0.02342
978.38,-0.03998,-0.04545,-0.04777,-0.04688,-0.03023,-0.02388
978.67,-0.04138,-0.04488,-0.04736,-0.04791,-0.02969,-0.02382
978.96,-0.04292,-0.0452,-0.04822,-0.0469,-0.03101,-0.02462
979.25,-0.04576,-0.04545,-0.0496,-0.04804,-0.03292,-0.0248
979.55,-0.04702,-0.04648,-0.05011,-0.05007,-0.03472,-0.02752
979.84,-0.04819,-0.04703,-0.04931,-0.04829,-0.03493,-0.02789
980.13,-0.04831,-0.04776,-0.05007,-0.04887,-0.03678,-0.02847
980.42,-0.0459,-0.04707,-0.05026,-0.04674,-0.03626,-0.02722
980.71,-0.04833,-0.04981,-0.05161,-0.04824,-0.03938,-0.02894
981.01,-0.04964,-0.05,-0.05345,-0.04879,-0.03907,-0.02947
981.3,-0.0478,-0.0507,-0.05284,-0.04864,-0.03809,-0.02828
981.59,-0.05103,-0.05242,-0.0547,-0.05019,-0.03645,-0.02747
981.88,-0.05114,-0.05142,-0.05659,-0.05219,-0.03638,-0.0306
982.18,-0.05232,-0.0497,-0.05578,-0.05309,-0.03797,-0.03257
982.47,-0.0423,-0.03924,-0.04502,-0.04142,-0.0267,-0.021
982.76,-0.03789,-0.03609,-0.04255,-0.03868,-0.02218,-0.0178
983.05,-0.03562,-0.03473,-0.0409,-0.03883,-0.02348,-0.01546
983.34,-0.03643,-0.03543,-0.04239,-0.03986,-0.0261,-0.01641
983.63,-0.03264,-0.03285,-0.04067,-0.03836,-0.0263,-0.01575
983.93,-0.0317,-0.03257,-0.0396,-0.03698,-0.02536,-0.01346
984.22,-0.03373,-0.03476,-0.04271,-0.03869,-0.02439,-0.01365
984.51,-0.04721,-0.047,-0.05508,-0.05085,-0.03721,-0.02722
984.8,-0.05089,-0.04934,-0.05798,-0.05254,-0.04166,-0.02979
985.09,-0.05483,-0.05281,-0.0612,-0.05409,-0.04181,-0.03261
985.38,-0.05632,-0.05415,-0.06128,-0.05373,-0.04279,-0.03454
985.67,-0.05899,-0.05667,-0.06325,-0.05435,-0.04536,-0.03615
985.96,-0.0616,-0.06028,-0.06477,-0.05603,-0.04723,-0.03805
986.26,-0.06109,-0.06124,-0.06511,-0.05581,-0.04799,-0.03772
986.55,-0.06159,-0.06418,-0.06686,-0.05814,-0.05081,-0.03886
986.84,-0.06014,-0.06435,-0.06644,-0.0575,-0.05169,-0.03918
987.13,-0.05785,-0.06407,-0.06367,-0.05625,-0.05467,-0.03844
987.42,-0.05999,-0.06605,-0.0645,-0.05865,-0.05608,-0.04016
987.71,-0.06245,-0.06574,-0.06492,-0.05759,-0.05643,-0.03987
988,-0.06182,-0.06554,-0.06609,-0.05989,-0.05599,-0.03976
988.29,-0.06041,-0.06462,-0.06465,-0.05986,-0.05448,-0.03813
988.58,-0.06125,-0.06448,-0.06611,-0.06112,-0.05319,-0.04027
988.87,-0.06405,-0.06346,-0.06829,-0.06478,-0.05379,-0.04321
989.16,-0.06591,-0.06269,-0.06879,-0.06682,-0.05284,-0.04507
989.46,-0.06501,-0.06314,-0.06923,-0.06594,-0.05281,-0.046
989.75,-0.06308,-0.06507,-0.06977,-0.06724,-0.05481,-0.04755
990.04,-0.06084,-0.06189,-0.06603,-0.06342,-0.05288,-0.04544
990.33,-0.06157,-0.06498,-0.06858,-0.0643,-0.05537,-0.04677
990.62,-0.06122,-0.06374,-0.06712,-0.06441,-0.05989,-0.04687
990.91,-0.05974,-0.06578,-0.06599,-0.06299,-0.0595,-0.04645
991.2,-0.06013,-0.06638,-0.06874,-0.06392,-0.05909,-0.0461
991.49,-0.06008,-0.0658,-0.06884,-0.06434,-0.05749,-0.0442
991.78,-0.06016,-0.06401,-0.0685,-0.06587,-0.05437,-0.0438
992.07,-0.06492,-0.06863,-0.07493,-0.07314,-0.06046,-0.04852
992.36,-0.06729,-0.06888,-0.07443,-0.07503,-0.06258,-0.04962
992.65,-0.06894,-0.06872,-0.07498,-0.07564,-0.05969,-0.04881
992.94,-0.0715,-0.07031,-0.07547,-0.07629,-0.05801,-0.04753
993.23,-0.07275,-0.07246,-0.07497,-0.07592,-0.06131,-0.04779
993.52,-0.07509,-0.07563,-0.07809,-0.0805,-0.06428,-0.05117
993.81,-0.0772,-0.078,-0.08026,-0.08166,-0.06839,-0.052
994.1,-0.07584,-0.07656,-0.07721,-0.07675,-0.0664,-0.05201
994.39,-0.07759,-0.07776,-0.07939,-0.07833,-0.06652,-0.05542
994.68,-0.07676,-0.07786,-0.08012,-0.07971,-0.06516,-0.05624
994.96,-0.07682,-0.07606,-0.08125,-0.08058,-0.06714,-0.05823
995.25,-0.07714,-0.07495,-0.0837,-0.08216,-0.066,-0.05916
995.54,-0.0766,-0.07326,-0.08091,-0.07715,-0.06467,-0.05695
995.83,-0.07708,-0.07449,-0.08032,-0.07844,-0.06416,-0.05903
996.12,-0.08111,-0.07582,-0.0823,-0.08228,-0.06669,-0.05951
996.41,-0.07979,-0.07522,-0.08174,-0.08002,-0.06707,-0.05721
996.7,-0.08093,-0.07586,-0.08351,-0.0785,-0.06971,-0.05627
996.99,-0.0824,-0.07992,-0.08501,-0.08045,-0.07208,-0.06052
997.28,-0.08216,-0.08055,-0.08362,-0.08097,-0.07182,-0.06149
997.57,-0.08299,-0.0768,-0.08192,-0.08057,-0.07187,-0.0621
997.86,-0.08454,-0.0773,-0.0853,-0.08045,-0.07376,-0.06306
998.15,-0.08223,-0.07758,-0.08467,-0.07959,-0.07234,-0.0612
998.43,-0.08658,-0.07754,-0.0857,-0.083,-0.07525,-0.06455
998.72,-0.08685,-0.07768,-0.08309,-0.08422,-0.0733,-0.06568
999.01,-0.09009,-0.07867,-0.08466,-0.08594,-0.07696,-0.06617
999.3,-0.09431,-0.08038,-0.08792,-0.08944,-0.08252,-0.06862
999.59,-0.0922,-0.08456,-0.09232,-0.09343,-0.08348,-0.06993
999.88,-0.09244,-0.0859,-0.09381,-0.09534,-0.08477,-0.06881
1000.17,-0.09597,-0.09122,-0.09506,-0.09982,-0.08875,-0.07184
1000.45,-0.08966,-0.0911,-0.09463,-0.09869,-0.08476,-0.06892
1000.74,-0.09212,-0.09312,-0.09674,-0.09819,-0.0876,-0.07151
1001.03,-0.08919,-0.094,-0.09847,-0.09809,-0.08558,-0.06696
1001.32,-0.08384,-0.09172,-0.094,-0.09321,-0.08038,-0.0656
1001.61,-0.08734,-0.09286,-0.09414,-0.09345,-0.08375,-0.06816
1001.9,-0.08986,-0.09744,-0.09395,-0.09646,-0.08683,-0.07226
1002.18,-0.08966,-0.09615,-0.09677,-0.09435,-0.08761,-0.07284
1002.47,-0.09814,-0.09876,-0.10077,-0.09661,-0.09074,-0.07645
1002.76,-0.09821,-0.10126,-0.10245,-0.10196,-0.0941,-0.07851
1003.05,-0.10082,-0.10101,-0.09976,-0.10147,-0.09587,-0.08325
1003.34,-0.10463,-0.10586,-0.10575,-0.10664,-0.09982,-0.08545
1003.62,-0.10589,-0.10976,-0.11127,-0.1121,-0.10337,-0.08665
1003.91,-0.10594,-0.10643,-0.11138,-0.1113,-0.1008,-0.08694
1004.2,-0.10831,-0.10889,-0.11366,-0.11334,-0.10257,-0.08904
1004.49,-0.10177,-0.10651,-0.10953,-0.10902,-0.1014,-0.0876
1004.77,-0.10899,-0.10941,-0.11566,-0.10975,-0.10341,-0.0898
1005.06,-0.10657,-0.10764,-0.11561,-0.10807,-0.10237,-0.08932
1005.35,-0.11162,-0.10928,-0.11722,-0.10717,-0.10406,-0.09265
1005.64,-0.11155,-0.10979,-0.11603,-0.10547,-0.10244,-0.09348
1005.92,-0.11211,-0.10905,-0.11435,-0.10187,-0.1049,-0.09389
1006.21,-0.11209,-0.10853,-0.11262,-0.10024,-0.10485,-0.09525
1006.5,-0.12091,-0.11242,-0.12061,-0.10847,-0.11066,-0.10003
1006.79,-0.11608,-0.11443,-0.12266,-0.10953,-0.1123,-0.10243
1007.07,-0.12121,-0.12044,-0.12847,-0.11576,-0.11498,-0.10641
1007.36,-0.11951,-0.12066,-0.13143,-0.12072,-0.1176,-0.10643
1007.65,-0.12298,-0.11971,-0.1304,-0.11989,-0.11738,-0.10592
1007.93,-0.13113,-0.12411,-0.13601,-0.12674,-0.12125,-0.10929
1008.22,-0.13198,-0.12212,-0.13713,-0.1283,-0.12346,-0.10835
1008.51,-0.13819,-0.13054,-0.14394,-0.13637,-0.12882,-0.1164
1008.8,-0.14309,-0.12898,-0.14128,-0.13735,-0.12885,-0.11817
1009.08,-0.14454,-0.12871,-0.14374,-0.13949,-0.13044,-0.12057
1009.37,-0.14829,-0.13077,-0.14374,-0.13712,-0.13447,-0.12317
1009.66,-0.14962,-0.13188,-0.14912,-0.1366,-0.13945,-0.12639
1009.94,-0.14058,-0.12837,-0.14542,-0.13232,-0.13856,-0.12536
1010.23,-0.14069,-0.13106,-0.14753,-0.1339,-0.13877,-0.12269
1010.52,-0.13773,-0.12907,-0.14056,-0.12471,-0.13667,-0.12042
1010.8,-0.1387,-0.13338,-0.13792,-0.12639,-0.13811,-0.11983
1011.09,-0.1411,-0.14071,-0.14445,-0.13087,-0.14317,-0.1237
1011.37,-0.14326,-0.14343,-0.14385,-0.13681,-0.14289,-0.12549
1011.66,-0.14791,-0.14715,-0.14449,-0.14527,-0.14514,-0.12895
1011.95,-0.15062,-0.14628,-0.15062,-0.14358,-0.1405,-0.1297
1012.23,-0.15649,-0.15123,-0.15737,-0.15285,-0.14173,-0.14252
1012.52,-0.15652,-0.15392,-0.16122,-0.15615,-0.14005,-0.1408
1012.8,-0.15802,-0.15521,-0.16453,-0.15721,-0.13914,-0.13995
1013.09,-0.15918,-0.15386,-0.15686,-0.15453,-0.13794,-0.1389
1013.38,-0.15888,-0.15787,-0.16221,-0.15604,-0.13532,-0.14
1013.66,-0.15987,-0.16052,-0.1633,-0.15582,-0.13502,-0.13864
1013.95,-0.17309,-0.1756,-0.17128,-0.16756,-0.14541,-0.14853
1014.23,-0.17232,-0.17803,-0.16635,-0.16476,-0.1474,-0.14963
1014.52,-0.17131,-0.17995,-0.16746,-0.16819,-0.15098,-0.15323
1014.81,-0.17131,-0.1818,-0.17056,-0.17017,-0.15643,-0.15881
1015.09,-0.17309,-0.1831,-0.18212,-0.17639,-0.1629,-0.16112
1015.38,-0.17267,-0.18108,-0.18093,-0.1746,-0.16633,-0.1615
1015.66,-0.16837,-0.18281,-0.18373,-0.17729,-0.16617,-0.16988
1015.95,-0.16301,-0.17871,-0.18151,-0.18509,-0.17077,-0.17007
1016.23,-0.15614,-0.17786,-0.18411,-0.18568,-0.17091,-0.17029
1016.52,-0.16694,-0.17972,-0.19438,-0.19396,-0.17562,-0.17315
1016.8,-0.16786,-0.18194,-0.19561,-0.19743,-0.17378,-0.17362
1017.09,-0.1685,-0.17999,-0.18982,-0.19709,-0.17261,-0.17213
1017.37,-0.17962,-0.18495,-0.19405,-0.20665,-0.17692,-0.17803
1017.66,-0.18825,-0.18846,-0.19527,-0.21711,-0.18617,-0.17875
1017.94,-0.17885,-0.18699,-0.18846,-0.20617,-0.17568,-0.16858
1018.23,-0.18506,-0.19132,-0.19333,-0.21054,-0.1871,-0.17015
1018.51,-0.18273,-0.19396,-0.18824,-0.20794,-0.18856,-0.17384
1018.8,-0.18493,-0.19342,-0.18888,-0.20244,-0.19123,-0.17232
1019.08,-0.18553,-0.19331,-0.1876,-0.19985,-0.19083,-0.17142
1019.37,-0.17855,-0.19149,-0.18162,-0.19176,-0.19054,-0.16906
1019.65,-0.17588,-0.18975,-0.18328,-0.18496,-0.19117,-0.16437
1019.94,-0.18831,-0.19924,-0.19605,-0.19731,-0.20098,-0.1796
1020.22,-0.18655,-0.18637,-0.18886,-0.19401,-0.18924,-0.17136
1020.51,-0.18303,-0.18039,-0.18477,-0.1909,-0.19248,-0.16449
1020.79,-0.18608,-0.19126,-0.19027,-0.19918,-0.20084,-0.17316
1021.08,-0.19203,-0.19901,-0.19831,-0.20611,-0.20747,-0.18089
1021.36,-0.20266,-0.20436,-0.21005,-0.21732,-0.21514,-0.18591
1021.64,-0.21264,-0.21435,-0.21938,-0.22452,-0.22056,-0.19797
1021.93,-0.21828,-0.21459,-0.21771,-0.22307,-0.22602,-0.19448
1022.21,-0.23527,-0.23355,-0.2307,-0.23427,-0.24072,-0.20769
1022.5,-0.24439,-0.24323,-0.23778,-0.24132,-0.24381,-0.21699
1022.78,-0.25279,-0.23761,-0.23692,-0.24512,-0.2486,-0.21511
1023.07,-0.25279,-0.23761,-0.23692,-0.24512,-0.2486,-0.21511
1023.35,-0.25279,-0.23761,-0.23692,-0.24512,-0.2486,-0.21511
