MacBeth_ColorChecker,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,Dark skin,Light skin,Blue sky,Foliage,Blue flower,Bluish green,Orange,Purplish blue,Moderate red,Purple,Yellow green,Orange yellow,Blue,Green,Red,Yellow,Magenta,Cyan,White,Neutral 8,Neutral 6.5,Neutral 5,Neutral 3.5,Black
538.34,8.472,26.863,20.124,18.762,22.321,53.294,18.681,10.583,10.017,5.554,53.391,38.371,5.319,32.442,6.24,62.842,10.917,25.016,91.883,60.957,37.563,19.272,9.39,3.091
538.7,8.476,26.855,20.076,18.754,22.291,53.199,18.739,10.554,10.014,5.555,53.426,38.637,5.289,32.399,6.237,63.044,10.902,24.836,91.877,60.959,37.549,19.273,9.387,3.09
539.05,8.48,26.851,20.016,18.733,22.246,53.106,18.792,10.524,10.016,5.55,53.456,38.889,5.248,32.344,6.232,63.238,10.887,24.655,91.87,60.962,37.541,19.272,9.385,3.091
539.41,8.491,26.847,19.959,18.717,22.218,53.014,18.851,10.494,10.018,5.547,53.48,39.146,5.217,32.3,6.228,63.432,10.88,24.475,91.87,60.949,37.537,19.263,9.38,3.089
539.77,8.497,26.853,19.918,18.698,22.187,52.918,18.907,10.466,10.017,5.543,53.502,39.393,5.183,32.26,6.23,63.636,10.88,24.298,91.853,60.958,37.53,19.26,9.378,3.088
540.12,8.505,26.867,19.864,18.676,22.159,52.814,18.959,10.432,10.021,5.537,53.521,39.622,5.154,32.216,6.227,63.831,10.875,24.118,91.862,60.957,37.526,19.251,9.381,3.088
540.48,8.507,26.878,19.82,18.654,22.137,52.707,19.018,10.41,10.028,5.538,53.554,39.86,5.127,32.164,6.223,64.026,10.881,23.943,91.889,60.968,37.522,19.257,9.381,3.09
540.84,8.512,26.887,19.782,18.625,22.119,52.594,19.085,10.379,10.031,5.538,53.553,40.088,5.101,32.11,6.218,64.215,10.885,23.77,91.91,60.96,37.534,19.271,9.383,3.089
541.19,8.52,26.901,19.743,18.593,22.084,52.484,19.143,10.35,10.034,5.539,53.578,40.31,5.073,32.061,6.213,64.377,10.89,23.603,91.932,60.96,37.533,19.269,9.38,3.084
541.55,8.531,26.926,19.703,18.57,22.06,52.392,19.203,10.328,10.041,5.543,53.589,40.539,5.048,32.003,6.217,64.543,10.9,23.437,91.953,60.951,37.54,19.271,9.375,3.082
541.91,8.54,26.95,19.66,18.539,22.039,52.303,19.262,10.302,10.043,5.538,53.604,40.748,5.022,31.947,6.213,64.709,10.914,23.265,91.969,60.942,37.547,19.274,9.378,3.08
542.26,8.553,26.983,19.622,18.506,22.024,52.181,19.316,10.276,10.049,5.543,53.616,40.967,4.988,31.901,6.209,64.871,10.932,23.088,91.971,60.946,37.542,19.272,9.379,3.081
542.62,8.56,27.012,19.588,18.469,22.001,52.057,19.383,10.246,10.049,5.542,53.628,41.169,4.956,31.838,6.205,65.044,10.947,22.921,91.991,60.932,37.547,19.272,9.38,3.079
542.97,8.568,27.053,19.56,18.441,21.989,51.93,19.446,10.221,10.05,5.547,53.632,41.363,4.931,31.779,6.201,65.198,10.964,22.758,92.012,60.925,37.536,19.268,9.377,3.083
543.33,8.576,27.09,19.525,18.402,21.965,51.813,19.502,10.203,10.052,5.552,53.643,41.552,4.9,31.718,6.202,65.362,10.98,22.583,92,60.941,37.538,19.276,9.381,3.082
543.69,8.583,27.131,19.481,18.36,21.945,51.687,19.559,10.182,10.051,5.552,53.632,41.734,4.871,31.651,6.193,65.5,10.992,22.41,92.016,60.933,37.55,19.287,9.383,3.085
544.04,8.596,27.176,19.45,18.326,21.938,51.574,19.632,10.169,10.053,5.558,53.641,41.934,4.843,31.592,6.191,65.633,11.014,22.241,92.025,60.938,37.543,19.295,9.382,3.088
544.4,8.609,27.229,19.418,18.29,21.918,51.463,19.699,10.15,10.061,5.564,53.649,42.112,4.818,31.519,6.194,65.757,11.034,22.07,92.004,60.935,37.545,19.289,9.385,3.085
544.75,8.619,27.287,19.389,18.254,21.9,51.34,19.767,10.13,10.065,5.563,53.659,42.291,4.792,31.454,6.189,65.889,11.056,21.907,92.027,60.945,37.536,19.279,9.384,3.081
545.11,8.619,27.336,19.361,18.211,21.896,51.223,19.833,10.109,10.067,5.564,53.65,42.456,4.764,31.384,6.184,66.025,11.076,21.731,92.02,60.943,37.551,19.28,9.38,3.08
545.47,8.627,27.385,19.328,18.155,21.878,51.094,19.903,10.083,10.075,5.567,53.64,42.618,4.736,31.312,6.174,66.166,11.101,21.562,92.011,60.959,37.551,19.28,9.38,3.08
545.82,8.633,27.441,19.301,18.107,21.866,50.964,19.982,10.065,10.077,5.573,53.637,42.795,4.71,31.237,6.168,66.3,11.12,21.393,92.023,60.958,37.543,19.277,9.378,3.082
546.18,8.638,27.502,19.273,18.056,21.851,50.852,20.059,10.04,10.078,5.579,53.638,42.945,4.69,31.155,6.168,66.426,11.142,21.228,92.031,60.947,37.547,19.285,9.379,3.081
546.53,8.649,27.551,19.244,18.003,21.842,50.733,20.122,10.021,10.087,5.59,53.63,43.086,4.669,31.084,6.162,66.544,11.169,21.06,92.02,60.97,37.546,19.291,9.374,3.079
546.89,8.657,27.603,19.221,17.948,21.839,50.613,20.198,10,10.09,5.591,53.617,43.239,4.649,31.019,6.16,66.675,11.196,20.893,92.019,60.965,37.562,19.303,9.371,3.07
547.25,8.663,27.656,19.197,17.894,21.826,50.486,20.271,9.974,10.093,5.59,53.604,43.388,4.626,30.943,6.152,66.774,11.22,20.72,92.043,60.951,37.568,19.303,9.368,3.067
547.6,8.677,27.706,19.18,17.842,21.82,50.36,20.356,9.948,10.104,5.599,53.61,43.545,4.607,30.861,6.151,66.902,11.25,20.559,92.042,60.948,37.573,19.304,9.367,3.07
547.96,8.682,27.749,19.156,17.776,21.799,50.226,20.435,9.921,10.11,5.607,53.585,43.684,4.585,30.772,6.146,67.021,11.283,20.39,92.044,60.934,37.573,19.295,9.362,3.07
548.31,8.693,27.788,19.122,17.715,21.785,50.106,20.515,9.884,10.108,5.613,53.555,43.832,4.56,30.692,6.139,67.129,11.303,20.232,92.054,60.929,37.569,19.301,9.362,3.073
548.67,8.71,27.839,19.096,17.653,21.772,49.981,20.596,9.861,10.112,5.624,53.529,43.956,4.542,30.61,6.14,67.228,11.327,20.066,92.033,60.919,37.568,19.299,9.362,3.071
549.02,8.722,27.893,19.065,17.596,21.758,49.842,20.685,9.834,10.119,5.63,53.513,44.097,4.52,30.527,6.135,67.335,11.351,19.899,92.05,60.921,37.562,19.288,9.361,3.074
549.38,8.731,27.94,19.04,17.542,21.75,49.704,20.774,9.811,10.118,5.64,53.511,44.234,4.502,30.436,6.131,67.44,11.37,19.739,92.044,60.909,37.548,19.293,9.361,3.074
549.74,8.743,27.982,19.012,17.478,21.733,49.565,20.865,9.783,10.125,5.651,53.482,44.358,4.48,30.331,6.131,67.51,11.391,19.577,92.021,60.902,37.555,19.302,9.358,3.072
550.09,8.75,28.015,18.993,17.421,21.712,49.423,20.96,9.765,10.14,5.653,53.447,44.494,4.461,30.239,6.13,67.613,11.417,19.411,92.027,60.909,37.548,19.302,9.356,3.069
550.45,8.76,28.058,18.965,17.359,21.695,49.27,21.057,9.738,10.142,5.654,53.427,44.633,4.438,30.141,6.124,67.698,11.435,19.248,92.023,60.894,37.554,19.307,9.355,3.072
550.8,8.772,28.097,18.928,17.294,21.667,49.132,21.164,9.709,10.154,5.659,53.401,44.769,4.417,30.04,6.123,67.772,11.451,19.092,91.997,60.905,37.541,19.3,9.357,3.077
551.16,8.781,28.135,18.901,17.232,21.654,48.989,21.273,9.682,10.164,5.667,53.359,44.89,4.395,29.95,6.125,67.87,11.47,18.95,92,60.911,37.531,19.292,9.353,3.078
551.51,8.788,28.168,18.871,17.166,21.632,48.848,21.379,9.657,10.169,5.672,53.309,45.01,4.371,29.858,6.112,67.942,11.483,18.792,92.001,60.904,37.521,19.29,9.348,3.078
551.87,8.802,28.21,18.841,17.108,21.616,48.712,21.489,9.635,10.182,5.677,53.282,45.129,4.348,29.764,6.108,68.032,11.494,18.637,91.992,60.912,37.518,19.302,9.347,3.076
552.22,8.813,28.248,18.814,17.038,21.594,48.548,21.608,9.615,10.19,5.68,53.232,45.242,4.325,29.671,6.102,68.127,11.509,18.474,92.001,60.899,37.518,19.303,9.338,3.072
552.58,8.817,28.272,18.79,16.973,21.57,48.407,21.727,9.584,10.202,5.686,53.189,45.373,4.302,29.561,6.096,68.196,11.523,18.309,91.994,60.882,37.514,19.308,9.336,3.076
552.93,8.834,28.293,18.765,16.907,21.539,48.265,21.842,9.559,10.213,5.697,53.139,45.488,4.28,29.46,6.099,68.267,11.534,18.153,91.98,60.871,37.522,19.319,9.338,3.075
553.29,8.848,28.312,18.726,16.838,21.505,48.116,21.966,9.53,10.219,5.696,53.081,45.607,4.256,29.372,6.098,68.324,11.542,17.989,91.985,60.876,37.521,19.319,9.332,3.075
553.64,8.862,28.329,18.693,16.773,21.466,47.964,22.095,9.5,10.23,5.7,53.036,45.725,4.232,29.268,6.093,68.412,11.544,17.834,91.984,60.866,37.514,19.316,9.33,3.078
554,8.882,28.344,18.656,16.699,21.443,47.813,22.221,9.467,10.238,5.705,52.983,45.836,4.206,29.166,6.082,68.459,11.551,17.683,91.976,60.851,37.5,19.315,9.33,3.083
554.35,8.893,28.354,18.626,16.634,21.411,47.667,22.356,9.443,10.252,5.71,52.926,45.949,4.189,29.063,6.078,68.519,11.551,17.534,91.978,60.833,37.481,19.311,9.332,3.086
554.71,8.91,28.353,18.594,16.566,21.377,47.519,22.486,9.42,10.26,5.715,52.858,46.048,4.165,28.951,6.072,68.6,11.557,17.382,91.998,60.825,37.476,19.306,9.33,3.081
555.06,8.929,28.367,18.557,16.5,21.345,47.366,22.62,9.396,10.268,5.725,52.821,46.158,4.147,28.836,6.066,68.663,11.559,17.221,91.985,60.805,37.465,19.306,9.325,3.079
555.42,8.95,28.37,18.518,16.428,21.312,47.214,22.762,9.365,10.281,5.729,52.778,46.261,4.13,28.719,6.067,68.713,11.559,17.067,91.954,60.789,37.45,19.308,9.322,3.075
555.77,8.966,28.367,18.475,16.355,21.271,47.059,22.91,9.332,10.282,5.735,52.709,46.365,4.111,28.61,6.062,68.742,11.553,16.92,91.941,60.763,37.44,19.294,9.322,3.073
556.13,8.982,28.367,18.433,16.282,21.23,46.91,23.055,9.304,10.298,5.74,52.659,46.461,4.094,28.497,6.058,68.777,11.543,16.773,91.937,60.745,37.429,19.294,9.324,3.074
556.48,9.001,28.359,18.388,16.212,21.189,46.743,23.203,9.276,10.311,5.74,52.605,46.569,4.075,28.4,6.059,68.829,11.529,16.633,91.941,60.747,37.423,19.29,9.317,3.077
556.84,9.026,28.35,18.347,16.138,21.148,46.57,23.363,9.251,10.317,5.741,52.55,46.677,4.059,28.291,6.053,68.875,11.523,16.492,91.934,60.738,37.402,19.283,9.314,3.074
557.19,9.046,28.341,18.312,16.063,21.108,46.413,23.522,9.223,10.336,5.746,52.489,46.782,4.038,28.183,6.054,68.929,11.51,16.349,91.924,60.712,37.398,19.283,9.314,3.074
557.55,9.072,28.335,18.274,15.994,21.07,46.262,23.69,9.199,10.35,5.747,52.422,46.886,4.021,28.08,6.057,68.976,11.505,16.206,91.935,60.71,37.385,19.281,9.312,3.072
557.9,9.097,28.328,18.234,15.923,21.027,46.105,23.869,9.177,10.362,5.755,52.376,46.984,4.003,27.969,6.064,69.033,11.488,16.065,91.926,60.7,37.389,19.281,9.308,3.071
558.26,9.126,28.313,18.184,15.849,20.986,45.955,24.049,9.143,10.373,5.759,52.305,47.086,3.98,27.853,6.069,69.069,11.48,15.925,91.904,60.684,37.383,19.277,9.308,3.071
558.61,9.149,28.305,18.138,15.777,20.946,45.788,24.228,9.112,10.391,5.767,52.241,47.198,3.962,27.739,6.076,69.088,11.459,15.785,91.88,60.659,37.381,19.279,9.306,3.073
558.96,9.17,28.289,18.088,15.699,20.893,45.619,24.416,9.079,10.403,5.767,52.164,47.295,3.941,27.63,6.08,69.126,11.44,15.646,91.875,60.632,37.367,19.272,9.306,3.074
559.32,9.194,28.275,18.034,15.63,20.849,45.46,24.607,9.06,10.419,5.772,52.08,47.4,3.921,27.518,6.088,69.153,11.42,15.506,91.882,60.618,37.363,19.266,9.301,3.072
559.67,9.222,28.252,17.986,15.561,20.804,45.29,24.806,9.033,10.439,5.774,52.019,47.516,3.902,27.406,6.097,69.207,11.401,15.372,91.882,60.616,37.356,19.267,9.296,3.074
560.03,9.25,28.229,17.94,15.491,20.756,45.124,25.006,9.002,10.446,5.777,51.941,47.628,3.883,27.278,6.102,69.252,11.382,15.237,91.874,60.602,37.353,19.262,9.295,3.076
560.38,9.277,28.207,17.888,15.415,20.713,44.967,25.218,8.977,10.459,5.779,51.858,47.723,3.866,27.155,6.108,69.287,11.367,15.103,91.862,60.587,37.341,19.252,9.294,3.071
560.74,9.294,28.187,17.831,15.337,20.667,44.8,25.423,8.946,10.473,5.78,51.785,47.834,3.843,27.034,6.113,69.322,11.342,14.971,91.854,60.563,37.332,19.249,9.296,3.076
561.09,9.319,28.169,17.778,15.273,20.62,44.648,25.637,8.918,10.485,5.784,51.701,47.93,3.825,26.9,6.118,69.347,11.33,14.842,91.861,60.547,37.319,19.243,9.289,3.074
561.44,9.34,28.152,17.718,15.195,20.575,44.475,25.848,8.893,10.497,5.787,51.62,48.032,3.805,26.78,6.122,69.37,11.311,14.716,91.86,60.517,37.302,19.238,9.288,3.072
561.8,9.368,28.142,17.655,15.127,20.523,44.318,26.064,8.867,10.51,5.785,51.528,48.143,3.791,26.651,6.13,69.381,11.296,14.591,91.872,60.492,37.29,19.232,9.283,3.069
562.15,9.388,28.128,17.601,15.056,20.48,44.146,26.291,8.843,10.52,5.789,51.455,48.249,3.777,26.532,6.133,69.418,11.28,14.473,91.875,60.481,37.289,19.229,9.277,3.067
562.51,9.413,28.109,17.539,14.988,20.43,43.967,26.515,8.813,10.524,5.78,51.368,48.34,3.759,26.418,6.133,69.45,11.267,14.345,91.871,60.465,37.263,19.224,9.274,3.064
562.86,9.447,28.089,17.483,14.921,20.381,43.811,26.746,8.785,10.539,5.775,51.291,48.459,3.743,26.291,6.144,69.461,11.253,14.231,91.887,60.446,37.269,19.224,9.27,3.064
563.21,9.473,28.074,17.427,14.85,20.326,43.637,26.984,8.759,10.55,5.77,51.202,48.575,3.722,26.183,6.149,69.506,11.244,14.118,91.895,60.432,37.252,19.216,9.273,3.069
563.57,9.497,28.074,17.362,14.78,20.28,43.476,27.223,8.734,10.561,5.767,51.113,48.678,3.705,26.056,6.158,69.533,11.233,14.002,91.9,60.408,37.243,19.215,9.274,3.07
563.92,9.53,28.069,17.295,14.716,20.235,43.316,27.467,8.713,10.58,5.764,51.028,48.788,3.688,25.949,6.173,69.551,11.229,13.889,91.881,60.39,37.224,19.22,9.265,3.066
564.28,9.563,28.07,17.229,14.649,20.188,43.148,27.71,8.689,10.593,5.762,50.95,48.915,3.67,25.828,6.184,69.585,11.222,13.781,91.882,60.369,37.212,19.216,9.261,3.062
564.63,9.601,28.068,17.16,14.582,20.15,42.984,27.958,8.667,10.606,5.758,50.858,49.021,3.654,25.708,6.193,69.603,11.219,13.671,91.882,60.34,37.197,19.215,9.249,3.057
564.98,9.637,28.07,17.089,14.511,20.108,42.798,28.207,8.644,10.621,5.748,50.769,49.141,3.642,25.592,6.207,69.616,11.213,13.562,91.879,60.312,37.183,19.214,9.252,3.055
565.34,9.673,28.07,17.029,14.455,20.07,42.624,28.466,8.626,10.64,5.74,50.681,49.254,3.63,25.476,6.22,69.649,11.209,13.459,91.866,60.29,37.181,19.212,9.25,3.052
565.69,9.706,28.076,16.965,14.389,20.03,42.436,28.72,8.603,10.655,5.732,50.589,49.367,3.61,25.362,6.233,69.675,11.206,13.346,91.867,60.269,37.168,19.206,9.25,3.052
566.04,9.747,28.094,16.897,14.328,19.983,42.272,28.979,8.584,10.678,5.724,50.498,49.485,3.594,25.243,6.249,69.671,11.205,13.242,91.868,60.235,37.159,19.196,9.247,3.05
566.4,9.781,28.121,16.828,14.267,19.945,42.119,29.265,8.571,10.703,5.72,50.413,49.617,3.58,25.125,6.271,69.686,11.215,13.146,91.88,60.22,37.162,19.2,9.245,3.048
566.75,9.813,28.147,16.759,14.209,19.91,41.945,29.54,8.561,10.724,5.716,50.32,49.731,3.569,25.009,6.285,69.705,11.222,13.05,91.884,60.21,37.148,19.202,9.248,3.047
567.11,9.854,28.179,16.689,14.147,19.874,41.765,29.819,8.544,10.75,5.71,50.23,49.855,3.559,24.883,6.303,69.719,11.234,12.955,91.875,60.184,37.146,19.199,9.244,3.042
567.46,9.89,28.212,16.622,14.087,19.835,41.588,30.097,8.527,10.776,5.696,50.134,49.976,3.543,24.762,6.316,69.735,11.248,12.854,91.879,60.163,37.139,19.193,9.234,3.038
567.81,9.923,28.256,16.555,14.031,19.8,41.41,30.391,8.518,10.801,5.688,50.054,50.112,3.533,24.642,6.336,69.754,11.265,12.761,91.885,60.134,37.128,19.184,9.239,3.04
568.17,9.96,28.299,16.487,13.977,19.763,41.234,30.68,8.502,10.825,5.678,49.959,50.224,3.52,24.522,6.354,69.766,11.283,12.666,91.894,60.115,37.12,19.183,9.24,3.041
568.52,9.999,28.357,16.422,13.929,19.727,41.067,30.978,8.492,10.864,5.668,49.859,50.341,3.51,24.401,6.376,69.778,11.309,12.582,91.881,60.093,37.107,19.183,9.238,3.043
568.87,10.038,28.419,16.35,13.876,19.69,40.899,31.279,8.485,10.905,5.662,49.763,50.463,3.493,24.275,6.393,69.795,11.329,12.491,91.886,60.067,37.099,19.181,9.231,3.045
569.23,10.076,28.483,16.277,13.818,19.653,40.732,31.579,8.473,10.948,5.653,49.675,50.604,3.48,24.147,6.416,69.815,11.358,12.401,91.888,60.062,37.087,19.182,9.226,3.046
569.58,10.117,28.556,16.202,13.766,19.62,40.565,31.895,8.465,10.99,5.648,49.579,50.742,3.474,24.033,6.439,69.826,11.392,12.32,91.879,60.036,37.073,19.185,9.222,3.047
569.93,10.16,28.632,16.131,13.71,19.588,40.39,32.214,8.458,11.034,5.635,49.472,50.875,3.46,23.911,6.467,69.877,11.426,12.237,91.905,60.025,37.054,19.18,9.213,3.045
570.29,10.204,28.713,16.06,13.658,19.564,40.207,32.515,8.449,11.086,5.625,49.38,51.008,3.451,23.798,6.489,69.886,11.464,12.156,91.911,60.002,37.039,19.175,9.209,3.049
570.64,10.251,28.803,15.982,13.608,19.544,40.027,32.833,8.438,11.139,5.61,49.284,51.146,3.438,23.67,6.511,69.923,11.506,12.068,91.899,59.981,37.027,19.173,9.199,3.048
570.99,10.298,28.895,15.913,13.567,19.531,39.862,33.153,8.435,11.191,5.6,49.196,51.264,3.43,23.557,6.54,69.938,11.547,11.989,91.916,59.972,37.009,19.179,9.195,3.048
571.34,10.348,28.993,15.845,13.526,19.514,39.682,33.484,8.434,11.251,5.594,49.102,51.403,3.424,23.434,6.573,69.961,11.599,11.92,91.92,59.943,37,19.183,9.197,3.05
571.7,10.401,29.092,15.773,13.48,19.497,39.507,33.806,8.427,11.313,5.58,48.999,51.536,3.415,23.315,6.599,69.98,11.646,11.843,91.924,59.937,36.992,19.186,9.186,3.045
572.05,10.45,29.214,15.704,13.433,19.478,39.326,34.137,8.426,11.387,5.567,48.896,51.679,3.408,23.195,6.633,69.981,11.712,11.768,91.935,59.907,36.989,19.189,9.179,3.044
572.4,10.498,29.331,15.637,13.389,19.452,39.151,34.467,8.426,11.458,5.553,48.797,51.815,3.4,23.08,6.665,70.007,11.776,11.692,91.953,59.898,36.985,19.189,9.179,3.04
572.76,10.544,29.465,15.568,13.349,19.435,38.97,34.808,8.426,11.534,5.543,48.702,51.957,3.394,22.97,6.696,70.041,11.845,11.626,91.958,59.889,36.982,19.187,9.175,3.041
573.11,10.593,29.598,15.501,13.307,19.424,38.787,35.152,8.42,11.615,5.533,48.594,52.086,3.387,22.86,6.727,70.057,11.912,11.555,91.969,59.855,36.976,19.186,9.175,3.038
573.46,10.643,29.736,15.432,13.264,19.416,38.608,35.493,8.414,11.706,5.518,48.489,52.227,3.378,22.738,6.753,70.097,11.982,11.488,91.971,59.851,36.98,19.185,9.167,3.032
573.82,10.69,29.884,15.366,13.225,19.406,38.426,35.845,8.413,11.802,5.507,48.392,52.358,3.373,22.625,6.784,70.103,12.059,11.418,91.956,59.833,36.972,19.2,9.172,3.031
574.17,10.747,30.035,15.306,13.188,19.391,38.245,36.2,8.416,11.904,5.497,48.286,52.505,3.368,22.501,6.817,70.134,12.134,11.351,91.949,59.814,36.97,19.203,9.167,3.027
574.52,10.799,30.198,15.253,13.148,19.382,38.076,36.56,8.417,12.013,5.487,48.186,52.641,3.367,22.384,6.854,70.152,12.222,11.287,91.95,59.798,36.968,19.209,9.166,3.026
574.87,10.853,30.369,15.188,13.107,19.368,37.897,36.911,8.414,12.129,5.473,48.073,52.79,3.361,22.264,6.884,70.18,12.314,11.214,91.946,59.766,36.963,19.204,9.166,3.027
575.23,10.906,30.552,15.123,13.07,19.36,37.726,37.262,8.411,12.254,5.463,47.966,52.933,3.354,22.148,6.914,70.198,12.403,11.149,91.943,59.746,36.961,19.204,9.165,3.028
575.58,10.957,30.736,15.066,13.032,19.354,37.547,37.616,8.412,12.385,5.455,47.858,53.07,3.344,22.032,6.944,70.23,12.503,11.084,91.949,59.724,36.961,19.204,9.166,3.032
575.93,11.014,30.932,15.006,13.003,19.356,37.375,37.978,8.419,12.53,5.453,47.753,53.22,3.342,21.921,6.98,70.27,12.602,11.027,91.933,59.729,36.95,19.206,9.163,3.032
576.28,11.071,31.124,14.95,12.968,19.356,37.196,38.342,8.418,12.679,5.448,47.646,53.381,3.34,21.809,7.019,70.307,12.708,10.963,91.938,59.715,36.953,19.211,9.16,3.034
576.64,11.133,31.322,14.903,12.931,19.364,37.025,38.705,8.419,12.831,5.44,47.545,53.52,3.34,21.686,7.058,70.327,12.817,10.898,91.927,59.687,36.95,19.213,9.164,3.036
576.99,11.195,31.538,14.852,12.901,19.365,36.854,39.068,8.429,12.997,5.437,47.439,53.673,3.341,21.575,7.102,70.366,12.943,10.844,91.934,59.678,36.947,19.213,9.16,3.034
577.34,11.254,31.755,14.803,12.873,19.36,36.672,39.434,8.437,13.164,5.429,47.342,53.825,3.339,21.465,7.152,70.383,13.07,10.784,91.933,59.663,36.943,19.219,9.162,3.04
577.69,11.315,31.979,14.751,12.846,19.363,36.502,39.787,8.441,13.341,5.427,47.232,53.978,3.337,21.346,7.196,70.426,13.199,10.727,91.935,59.658,36.948,19.223,9.154,3.039
578.05,11.372,32.206,14.699,12.818,19.367,36.322,40.149,8.446,13.525,5.423,47.115,54.116,3.334,21.236,7.244,70.457,13.334,10.673,91.931,59.639,36.946,19.224,9.156,3.041
578.4,11.431,32.438,14.65,12.793,19.365,36.136,40.498,8.455,13.721,5.421,46.998,54.27,3.329,21.123,7.29,70.485,13.467,10.623,91.936,59.629,36.94,19.225,9.152,3.041
578.75,11.488,32.681,14.602,12.764,19.372,35.955,40.86,8.465,13.926,5.418,46.889,54.424,3.325,21.007,7.342,70.526,13.615,10.576,91.93,59.613,36.939,19.232,9.148,3.038
579.1,11.541,32.923,14.557,12.735,19.378,35.774,41.233,8.478,14.134,5.412,46.774,54.579,3.321,20.897,7.396,70.555,13.763,10.52,91.935,59.611,36.928,19.234,9.147,3.035
579.45,11.603,33.173,14.509,12.709,19.386,35.595,41.591,8.484,14.356,5.41,46.661,54.721,3.325,20.781,7.452,70.583,13.914,10.471,91.925,59.603,36.924,19.24,9.148,3.033
579.81,11.664,33.425,14.464,12.681,19.393,35.414,41.953,8.488,14.581,5.403,46.548,54.86,3.322,20.668,7.503,70.606,14.068,10.415,91.925,59.589,36.918,19.248,9.15,3.032
580.16,11.716,33.693,14.422,12.655,19.41,35.237,42.314,8.502,14.819,5.401,46.432,54.995,3.319,20.552,7.56,70.632,14.227,10.373,91.921,59.579,36.91,19.25,9.154,3.031
580.51,11.77,33.955,14.375,12.633,19.421,35.057,42.666,8.512,15.066,5.395,46.309,55.153,3.313,20.444,7.622,70.67,14.393,10.329,91.929,59.59,36.905,19.254,9.147,3.027
580.86,11.823,34.221,14.329,12.606,19.438,34.877,43.021,8.522,15.323,5.389,46.188,55.294,3.309,20.326,7.682,70.689,14.556,10.278,91.91,59.574,36.903,19.26,9.142,3.029
581.21,11.88,34.494,14.288,12.58,19.455,34.706,43.378,8.532,15.591,5.387,46.055,55.425,3.305,20.209,7.746,70.717,14.723,10.234,91.917,59.554,36.9,19.263,9.147,3.029
581.57,11.935,34.767,14.251,12.551,19.479,34.523,43.737,8.545,15.869,5.38,45.94,55.571,3.3,20.096,7.812,70.733,14.9,10.193,91.901,59.54,36.898,19.26,9.15,3.028
581.92,11.989,35.055,14.217,12.527,19.503,34.346,44.091,8.557,16.151,5.376,45.818,55.725,3.299,19.982,7.882,70.777,15.085,10.147,91.901,59.538,36.898,19.267,9.147,3.029
582.27,12.047,35.335,14.178,12.502,19.529,34.172,44.444,8.566,16.441,5.372,45.692,55.864,3.295,19.873,7.957,70.807,15.271,10.105,91.889,59.533,36.896,19.269,9.144,3.026
582.62,12.106,35.625,14.143,12.482,19.552,33.993,44.802,8.578,16.755,5.374,45.578,56.005,3.295,19.755,8.036,70.825,15.457,10.067,91.893,59.532,36.897,19.272,9.144,3.021
582.97,12.17,35.92,14.114,12.456,19.571,33.813,45.146,8.588,17.072,5.373,45.455,56.145,3.297,19.64,8.122,70.854,15.656,10.03,91.886,59.529,36.902,19.274,9.142,3.024
583.32,12.225,36.213,14.087,12.434,19.597,33.635,45.5,8.606,17.404,5.375,45.323,56.291,3.293,19.531,8.213,70.871,15.861,9.99,91.912,59.525,36.903,19.282,9.143,3.026
583.68,12.276,36.505,14.06,12.413,19.626,33.452,45.844,8.619,17.738,5.374,45.197,56.444,3.291,19.412,8.303,70.914,16.066,9.955,91.908,59.508,36.914,19.283,9.14,3.023
584.03,12.337,36.803,14.031,12.392,19.651,33.26,46.193,8.631,18.075,5.371,45.063,56.591,3.29,19.298,8.396,70.94,16.273,9.91,91.91,59.497,36.913,19.288,9.132,3.02
584.38,12.398,37.107,14.005,12.367,19.673,33.079,46.534,8.641,18.426,5.372,44.932,56.731,3.292,19.184,8.493,70.966,16.488,9.874,91.909,59.498,36.922,19.29,9.13,3.022
584.73,12.461,37.414,13.98,12.35,19.701,32.893,46.884,8.657,18.787,5.376,44.804,56.873,3.289,19.066,8.595,70.989,16.706,9.838,91.902,59.509,36.917,19.299,9.129,3.02
585.08,12.516,37.727,13.958,12.33,19.729,32.709,47.218,8.676,19.156,5.383,44.68,57.037,3.289,18.94,8.701,71.017,16.925,9.802,91.894,59.517,36.918,19.305,9.121,3.016
